,0,1
1157,"Yeah. And let me – I can qualify my second question more. I was more thinking about, are you seeing mix shift,meaning, are you seeing customers come out of noninterest bearing into interest bearing? I know we're seeingthat in the betas.But growing your commercial customers, and I'm more wondering just about where the incremental deposit isgoing as far as the deposit mix. That's really what I meant to get at.","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.7096}"
1158,"Yeah. And the last little one, on the earnings credit rate, are we seeing any of that inside the treasurymanagement business, are you starting to give back some more there at all?","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.5859}"
1159,"Rob, you mentioned about the more rapid growth you're seeing in some of your newer territories that you've gotinto de novo, like Chicago on the commercial loans side. Can you share with us how you're achieving – I knowyou're coming off a low base, but how are you achieving that faster loan growth in these new territories?","{'neg': 0.063, 'neu': 0.787, 'pos': 0.149, 'compound': 0.6436}"
1160,"Right. And without naming names, do you guys find when you had these successes, you're taking the businessaway from middle market type things, or are these very large universal type banks, where you seem to be gettingthese customers from?","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.5574}"
1161,"Okay. Good. And then Bill, just as a comment on, obviously, the treasury has come out with these white paperson how they want to change the regulatory outlook for the banks. When you get your chance to sit down with thenew Vice Chairman of the Federal Reserve, for example, what are the topics that are important to you, for PNC,that you'd like to see addressed and get some relief?","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.9231}"
1162,"Good morning. Brian, I have a question on digital banking. I guess, right after the crash when you guys sort of first began to emphasize digital and mobile banking, you were sort of the leader in the industry in that regard. And do you still feel that you have that leadership position? Is it important that you keep it? And what are your thoughts about what you need to do to do that?","{'neg': 0.036, 'neu': 0.894, 'pos': 0.07, 'compound': 0.3695}"
1163,"Is there a direct relationship, or is there any kind of quantification that you've done of X mobile transactions means Y fewer branches? Is there that direct a relationship?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1164,"Okay. And just one quick follow up for Paul. Paul, you mentioned in Global Banking that all categories of loans grew except CRE. Is that a self-selection? Or could you just expand on that a bit?","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5514}"
1165,"Good morning. A little drilling down on your comments on deposit cost drive. So we go from, I guess, 8 basis points last year to 24 basis points this – or 11 basis points to 24 basis points over the last quarter. How much of that increase is what you mentioned in Wealth Management? I heard your comments on the bringing them a competitive cash alternative. I'm just curious, is it CD versus money market? Is it all coming from current clients? ","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.8988}"
1166,"Got you. And so there's – a competitor or two had put out some high-priced or high-rate CDs in an effort to gather new client money. This is more of just compensating clients for being good clients, sharing a little bit of the love with them.","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.872}"
1167,Okay. Cool. And I'm just curious to follow up on the comment you guys had in the slides on targeted growth and client-financing activities in equities. Is that just growing PB with the clients?,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8316}"
1168,"Hi. Good morning. Wanted to ask about expenses. The magnitude of improvement was nice surprise this quarter. I think you were targeting kind of a $100 million year-over-year improvement and you got something closer to $300 million or more. Just wondering where did you kind of outperform your own expectations on expenses this quarter? And is this run rate ballpark kind of good jumping off-point, Paul?","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.941}"
1169,"And in terms of next year when you think about the $53 billion target, doesn't look like you might need it, but do you have any expectations that the roll-off of the FDIC special assessment kind of will help you get to that target? And just maybe a reminder of how much that expense stepped up for you?","{'neg': 0.025, 'neu': 0.857, 'pos': 0.118, 'compound': 0.7848}"
1170,"Okay. And then, I guess, just on capital return, Brian, with that CET1 growing nicely, anything that you could see now that would stop you from approaching more of a peer capital payout next year? And then, can you just remind us what kind of CET1 ratio would be a good target for you knowing what you know now about regulatory minimums?","{'neg': 0.033, 'neu': 0.819, 'pos': 0.148, 'compound': 0.7622}"
1171,"Okay. And just one quick follow-up, Paul, on that FDIC expense roll-off. That's in the numbers now. You're kind of running close to almost the $13 billion per quarter, it's almost $53 billion annualized. So you're just saying that if you didn't get that step down, it gets a little tougher to get to the target?","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3197}"
1172,"Couple questions. One, as we go towards the $53 billion, can you just give us a sense as to the source of the improvement Consumer versus corporate?                                                                                                                                   I'm just thinking about the digital efforts. Obviously, you've put a lot of time in the call on the Consumer side.","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4588}"
